year,month,Origincountry,Destinationcountry,BudgetAmount,FiscalYearPeriod
2007,06,Netherlands,Latvia,1395451.0,September 2021
2007,06,Netherlands,Iceland,1787885.0,October 2021
2007,06,Netherlands,Ireland,0.0,November 2021
2007,06,Netherlands,Lithuania,0.0,December 2021
2007,06,Netherlands,Liberia,0.0,January 2021
2007,06,Netherlands,Luxembourg,800043.0,February 2021
2007,06,Netherlands,Malta,1395451.0,December 2019
2007,06,Netherlands,Mali,1787885.0,December 2020
2007,06,Netherlands,Non-EU Suppression,171418.0,December 2020
2007,06,Netherlands,Poland,168652.0,December 2021
2007,06,Netherlands,Portugal,283437.0,December 2022
2007,06,Netherlands,Qatar,406957.0,December 2023
2007,06,Netherlands,Romania,322088.0,December 2020
2007,06,Macedonia,Albania,406957.0,December 2021
2007,06,Luxembourg,Germany,0.0,December 2022
2007,06,Lithuania,Estonia,859560.0,December 2023
2007,06,Lithuania,Latvia,177504.0,January 2020
2007,06,Malaysia,Papua New Guinea,859560.0,January 2021
2007,06,Malaysia,Myanmar,42201300.0,January 2022
2007,06,Malaysia,Mauritius,44895000.0,January 2023
2007,06,Malaysia,Maldives,44895000.0,May 2020
2007,06,Malaysia,Brunei Darussalam,42201300.0,June 2020
2007,06,Latvia,Lithuania,9747480.0,July 2020
2007,06,Latvia,Estonia,10607552.0,August 2020
2007,06,Kenya,Uganda,10607552.0,September 2020
2007,06,Kenya,Tanzania,11180933.0,October 2020
2007,06,Kenya,Malawi,4178300.0,November 2020
2007,06,Kenya,Ethiopia,7162800.0,December 2020
2007,06,Kenya,Egypt,4676896.0,January 2020
2007,06,Japan,United States,6709014.0,February 2020
2007,06,Japan,Vietnam,12344220.0,April 2020
2007,06,Kenya,Burundi,4733700.0,January 2021
2007,06,Malaysia,Sri Lanka,6790500.0,May 2021
2007,06,Malaysia,Singapore,12494150.0,June 2021
2007,06,Malaysia,Thailand,5152420.0,July 2021
2007,06,Mexico,United States,5215000.0,August 2021
2007,06,Netherlands,Austria,2800980.0,September 2021
2007,06,Netherlands,Bulgaria,2835000.0,October 2021
2007,06,Netherlands,Belgium,2769562.0,November 2021
2007,06,Netherlands,Burkina Faso,2907091.0,December 2021
2007,06,Netherlands,Cameroon,7718256.0,January 2021
2007,06,Netherlands,Cote d Ivoire,2502604.0,February 2021
2007,06,Netherlands,Cyprus,7812000.0,December 2019
2007,06,Netherlands,Denmark,2533000.0,December 2020
2007,06,Netherlands,Estonia,4152480.0,December 2020
2007,06,Netherlands,Ecuador,540216.0,December 2021
2007,06,Netherlands,Finland,140279.0,December 2022
2007,06,Netherlands,Ethiopia,4152480.0,December 2023
2007,06,Netherlands,EU Suppression,540216.0,December 2020
2007,06,Netherlands,France,140279.0,December 2021
2007,06,Netherlands,Gabon,5184696.0,December 2022
2007,06,Japan,Taiwan,133971600.0,December 2023
2007,06,Japan,Thailand,11202840.0,January 2020
2007,06,Japan,Turkey,7832640.0,January 2021
2007,06,Japan,Philippines,22789440.0,January 2022
2007,06,Japan,Malaysia,29458500.0,January 2023
2007,06,Japan,"Korea, South",133971600.0,May 2020
2007,06,Japan,India,11202840.0,June 2020
2007,06,Japan,Indonesia,7832640.0,July 2020
2007,06,Italy Istat,Switzerland,22789440.0,August 2020
2007,06,Italy Istat,Romania,0.0,September 2020
2007,06,Italy Istat,Portugal,448500.0,October 2020
2007,06,Italy Istat,Slovenia,2191860.0,November 2020
2007,06,Italy Istat,Slovakia,6706472.0,December 2020
2007,06,Italy Istat,Spain,2337984.0,January 2020
2007,06,Italy,Slovakia,6706472.0,February 2020
2007,06,Italy,Slovenia,2514927.0,April 2020
2007,06,Italy,Spain,420837.0,January 2021
2007,06,Italy,Switzerland,1272076.0,May 2021
2007,06,Italy Istat,Austria,6706472.0,June 2021
2007,06,Italy Istat,Cyprus,420837.0,July 2021
2007,06,Italy Istat,Croatia,1272076.0,August 2021
2007,06,Italy Istat,Czech Republic,398861.0,September 2021
2007,06,Italy Istat,France,443981.0,October 2021
2007,06,Italy Istat,Germany,1948320.0,November 2021
2007,06,Italy Istat,Greece,2337984.0,December 2021
2007,06,Italy Istat,Macedonia,2337984.0,January 2021
2007,06,Italy Istat,Ireland,0.0,February 2021
2007,06,Italy Istat,Netherlands,0.0,December 2019
2007,06,Italy Istat,Malta,2337984.0,December 2020
2007,06,Italy Istat,Morocco,0.0,December 2020
2007,06,Italy,Austria,2337984.0,December 2021
2007,06,Ireland (Customs),United States,8802244.0,December 2022
2007,06,Ireland (Customs),Taiwan,74981.0,December 2023
2007,06,Italy,Cyprus,218448.0,December 2020
2007,06,Italy,Croatia,984000.0,December 2021
2007,06,Italy,Czech Republic,0.0,December 2022
2007,06,Italy,France,1019424.0,December 2023
2007,06,Italy,Macedonia,10059708.0,January 2020
2007,06,Italy,Malta,74981.0,January 2021
2007,06,Italy,Ireland,218448.0,January 2022
2007,06,Italy,Germany,984000.0,January 2023
2007,06,Italy,Greece,0.0,May 2020
2007,06,Italy,Netherlands,1019424.0,June 2020
2007,06,Italy,Morocco,0.0,July 2020
2007,06,Italy,Portugal,420837.0,August 2020
2007,06,Italy,Romania,1272076.0,September 2020
2007,06,Ireland,United Kingdom,2514927.0,October 2020
2007,06,Ireland (Customs),Israel,420837.0,November 2020
2007,06,Ireland (Customs),Northern Ireland,1272076.0,December 2020
2007,06,Indonesia,Singapore,0.0,January 2020
2007,06,Indonesia,Thailand,0.0,February 2020
2007,06,India,United States,2191860.0,April 2020
2007,06,India,Togo,6706472.0,January 2021
2007,06,India,Tanzania,166886.0,May 2021
2007,06,India,Sudan,507744.0,June 2021
2007,06,India,Switzerland,166886.0,July 2021
2007,06,India,Sri Lanka,516000.0,August 2021
2007,06,India,Senegal,6369235.0,September 2021
2007,06,India,Somalia,11094797.0,October 2021
2007,06,India,Mauritania,0.0,November 2021
2007,06,India,Madagascar,6934248.0,December 2021
2007,06,India,Kenya,0.0,January 2021
2007,06,India,Fiji,11094797.0,February 2021
2007,06,India,Ethiopia,0.0,December 2019
2007,06,India,Dominican Republic,33284390.0,December 2020
2007,06,India,Myanmar,0.0,December 2020
2007,06,India,Nicaragua,33284390.0,December 2021
2007,06,India,Nepal,0.0,December 2022
2007,06,India,Qatar,26350142.0,December 2023
2007,06,India,Niger,978027.0,December 2020
2007,06,India,Oman,6706472.0,December 2021
2007,06,Hungary,Greece,4152480.0,December 2022
2007,06,Hungary,Croatia,0.0,December 2023
2007,06,Hungary,Austria,140279.0,January 2020
2007,06,Hungary,Bosnia & Herzegovina,4152480.0,January 2021
2007,06,Hungary,Bulgaria,540216.0,January 2022
2007,06,Guatemala,El Salvador,140279.0,January 2023
2007,06,Guatemala,Panama,162065.0,May 2020
2007,06,Guatemala,Costa Rica,540216.0,June 2020
2007,06,Greece,Malta,0.0,July 2020
2007,06,Greece,Cyprus,33284390.0,August 2020
2007,06,Germany (Customs),Vietnam,0.0,September 2020
2007,06,Greece,Bulgaria,133971600.0,October 2020
2007,06,Hungary,Poland,11202840.0,November 2020
2007,06,Hungary,Romania,7832640.0,December 2020
2007,06,Hungary,Slovakia,22789440.0,January 2020
2007,06,Hungary,Serbia,5184696.0,February 2020
2007,06,India,Bangladesh,133971600.0,April 2020
2007,06,Hungary,Switzerland,11202840.0,January 2021
2007,06,India,Benin,7832640.0,May 2021
2007,06,India,Cameroon,22789440.0,June 2021
2007,06,India,Bhutan,3181518.0,July 2021
2007,06,Germany (Customs),Uruguay,1780646.0,August 2021
2007,06,Germany (Customs),United States,3535020.0,September 2021
2007,06,Germany (Customs),United Arab Emirates,1780646.0,October 2021
2007,06,Germany (Customs),Ukraine,0.0,November 2021
2007,06,Germany (Customs),United Kingdom,6706472.0,December 2021
2007,06,Germany (Customs),Turkey,0.0,January 2021
2007,06,Germany (Customs),Thailand,6706472.0,February 2021
2007,06,Germany (Customs),Taiwan,0.0,December 2019
2007,06,Germany (Customs),Switzerland,74981.0,December 2020
2007,06,Germany (Customs),Sweden,218448.0,December 2020
2007,06,Germany (Customs),Spain,984000.0,December 2021
2007,06,Germany (Customs),South Africa,0.0,December 2022
2007,06,Germany (Customs),Slovenia,1019424.0,December 2023
2007,06,Germany (Customs),Slovakia,8802244.0,December 2020
2007,06,Germany (Customs),Singapore,74981.0,December 2021
2007,06,Germany (Customs),Serbia,218448.0,December 2022
2007,06,Germany (Customs),Russia,984000.0,December 2023
2007,06,Germany (Customs),Romania,0.0,January 2020
2007,06,Germany (Customs),Portugal,1019424.0,January 2021
2007,06,Germany (Customs),Philippines,882142.0,January 2022
2007,06,Germany (Customs),Poland,0.0,January 2023
2007,06,Germany (Customs),Peru,882142.0,May 2020
2007,06,Germany (Customs),New Zealand,2301240.0,June 2020
2007,06,Germany (Customs),Netherlands,536956.0,July 2020
2007,06,Germany (Customs),Mexico,1674234.0,August 2020
2007,06,Germany (Customs),Morocco,244529.0,September 2020
2007,06,Germany (Customs),Malaysia,536956.0,October 2020
2007,06,Germany (Customs),Macedonia,1674234.0,November 2020
2007,06,Germany (Customs),Luxembourg,212277.0,December 2020
2007,06,Germany (Customs),Lithuania,1272076.0,January 2020
2007,06,Germany (Customs),Latvia,2160864.0,February 2020
2007,06,Germany (Customs),Kuwait,68683.0,April 2020
2007,06,Germany (Customs),"Korea, South",33613.0,January 2021
2007,06,Germany (Customs),Italy,1272076.0,May 2021
2007,06,Germany (Customs),Israel,2160864.0,June 2021
2007,06,Germany (Customs),Ireland,68683.0,July 2021
2007,06,Germany (Customs),India,96038.0,August 2021
2007,06,Germany (Customs),Indonesia,244529.0,September 2021
2007,06,Germany (Customs),Hungary,116426.0,October 2021
2007,06,Germany (Customs),Guatemala,249220.0,November 2021
2007,06,Germany (Customs),Greece,118660.0,December 2021
2007,06,Germany (Customs),France,179206.0,January 2021
2007,06,Germany (Customs),Finland,761616.0,February 2021
2007,06,Germany (Customs),Estonia,247181.0,December 2019
2007,06,Germany (Customs),Egypt,761616.0,December 2020
2007,06,Germany (Customs),Denmark,65436.0,December 2020
2007,06,Germany (Customs),Croatia,1038632.0,December 2021
2007,06,Germany (Customs),Cyprus,78523.0,December 2022
2007,06,Germany (Customs),Czech Republic,1038632.0,December 2023
2007,06,Germany (Customs),China,229557.0,December 2020
2007,06,Germany (Customs),Colombia,208293.0,December 2021
2007,06,Germany (Customs),Bulgaria,335938.0,December 2022
2007,06,Germany (Customs),Chile,208293.0,December 2023
2007,06,Germany (Customs),Belgium,431504.0,January 2020
2007,06,Germany (Customs),Brazil,441040.0,January 2021
2007,06,Germany (Customs),Austria,215752.0,January 2022
2007,06,Germany (Customs),Belarus,220520.0,January 2023
2007,06,Germany (Customs),Australia,225309.0,May 2020
2007,06,Germany (Customs),Armenia,230288.0,June 2020
2007,06,Germany (Customs),Argentina,0.0,July 2020
2007,06,Germany,United Arab Emirates,0.0,August 2020
2007,06,Germany,United Kingdom,0.0,September 2020
2007,06,Germany,Vietnam,0.0,October 2020
2007,06,Germany,Uruguay,2686320.0,November 2020
2007,06,Germany,United States,0.0,December 2020
2007,06,Germany,Philippines,0.0,January 2020
2007,06,Germany,Poland,0.0,February 2020
2007,06,Germany,Portugal,0.0,April 2020
2007,06,Germany,Qatar,0.0,January 2021
2007,06,Germany,Romania,0.0,May 2021
2007,06,Germany,Russia,2504280.0,June 2021
2007,06,Germany,Saudi Arabia,2686320.0,July 2021
2007,06,Germany,Singapore,0.0,August 2021
2007,06,Germany,Serbia,0.0,September 2021
2007,06,Germany,Slovakia,0.0,October 2021
2007,06,Germany,Slovenia,2686320.0,November 2021
2007,06,Germany,South Africa,2504280.0,December 2021
2007,06,Germany,Spain,21269160.0,January 2021
2007,06,Germany,Sweden,3518784.0,February 2021
2007,06,Germany,Switzerland,0.0,December 2019
2007,06,Germany,Taiwan,1099000.0,December 2020
2007,06,Germany,Thailand,1145000.0,December 2020
2007,06,Germany,Turkey,50900.0,December 2021
2007,06,Germany,Ukraine,12754800.0,December 2022
2007,06,Germany,China,0.0,December 2023
2007,06,Germany,Colombia,46148872.0,December 2020
2007,06,Germany,Costa Rica,50216400.0,December 2021
2007,06,Germany,Croatia,42081343.0,December 2022
2007,06,Germany,Cyprus,46148872.0,December 2023
2007,06,Germany,Czech Republic,144550.0,January 2020
2007,06,Germany,Denmark,603000.0,January 2021
2007,06,Germany,Finland,619500.0,January 2022
2007,06,Germany,Estonia,0.0,January 2023
2007,06,Germany,Egypt,122500.0,May 2020
2007,06,Germany,France,0.0,June 2020
2007,06,Germany,Guatemala,6972624.0,July 2020
2007,06,Germany,Greece,624840.0,August 2020
2007,06,Germany,Hungary,1546258.0,September 2020
2007,06,Germany,India,624840.0,October 2020
2007,06,Germany,Indonesia,1571400.0,November 2020
2007,06,Germany,Ireland,0.0,December 2020
2007,06,Germany,Israel,603000.0,January 2020
2007,06,Germany,Italy,1728600.0,February 2020
2007,06,Germany,Japan,20100.0,April 2020
2007,06,Germany,"Korea, South",1775900.0,January 2021
2007,06,Germany,Kuwait,20650.0,May 2021
2007,06,Germany,Latvia,804000.0,June 2021
2007,06,Germany,Lithuania,826000.0,July 2021
2007,06,Germany,Luxembourg,9246000.0,August 2021
2007,06,Germany,Macedonia,9499000.0,September 2021
2007,06,Germany,Mexico,140700.0,October 2021
2007,06,Germany,Malaysia,402000.0,November 2021
2007,06,Germany,Moldova,422100.0,December 2021
2007,06,Germany,Morocco,5578099.0,January 2021
2007,06,Germany,Netherlands,6972624.0,February 2021
2007,06,Germany,New Zealand,373920.0,December 2019
2007,06,Germany,Peru,2617440.0,December 2020
2007,06,Germany,Norway,589416.0,December 2020
2007,06,France (Customs),United Kingdom,446933.0,December 2021
2007,06,France (Customs),Vietnam,374904.0,December 2022
2007,06,France (Customs),Tunisia,0.0,December 2023
2007,06,France (Customs),Switzerland,392616.0,December 2020
2007,06,France (Customs),Sweden,589416.0,December 2021
2007,06,France (Customs),Spain,446933.0,December 2022
2007,06,France (Customs),Slovenia,374904.0,December 2023
2007,06,Germany,Australia,56088.0,January 2020
2007,06,Germany,Argentina,392616.0,January 2021
2007,06,Germany,Armenia,1859760.0,January 2022
2007,06,Germany,Austria,874776.0,January 2023
2007,06,Germany,Bahrain,0.0,May 2020
2007,06,Germany,Belarus,916104.0,June 2020
2007,06,Germany,Brazil,1859760.0,July 2020
2007,06,Germany,Belgium,874776.0,August 2020
2007,06,Germany,Bulgaria,130872.0,September 2020
2007,06,Germany,Chile,916104.0,October 2020
2007,06,France (Customs),Singapore,1308720.0,November 2020
2007,06,France (Customs),Romania,2499360.0,December 2020
2007,06,France (Customs),Poland,0.0,January 2020
2007,06,France (Customs),Portugal,2617440.0,February 2020
2007,06,France (Customs),Netherlands,1308720.0,April 2020
2007,06,France (Customs),New Caledonia,2499360.0,January 2021
2007,06,France (Customs),Mali,118080.0,May 2021
2007,06,France (Customs),Morocco,118080.0,June 2021
2007,06,France (Customs),Italy,3566016.0,July 2021
2007,06,France (Customs),Luxembourg,4635821.0,August 2021
2007,06,France (Customs),India,0.0,September 2021
2007,06,France (Customs),Ireland,516600.0,October 2021
2007,06,France (Customs),Greece,534902.0,November 2021
2007,06,France (Customs),Hungary,516600.0,December 2021
2007,06,France (Customs),Germany,490130.0,January 2021
2007,06,France (Customs),Finland,916832.0,February 2021
2007,06,France (Customs),French Polynesia,1749552.0,December 2019
2007,06,France (Customs),Denmark,2499360.0,December 2020
2007,06,France (Customs),Dominican Republic,0.0,December 2020
2007,06,France (Customs),"Congo, Dem. Rep.",5578099.0,December 2021
2007,06,France (Customs),Czech Republic,245606.0,December 2022
2007,06,France (Customs),Cameroon,8367149.0,December 2023
2007,06,France (Customs),Benin,718320.0,December 2020
2007,06,France (Customs),Belarus,80688.0,December 2021
2007,06,France (Customs),Belgium,245606.0,December 2022
2007,06,France (Customs),Austria,9064411.0,December 2023
2007,06,France (Customs),Albania,718320.0,January 2020
2007,06,France,United Kingdom,80688.0,January 2021
2007,06,France,Vietnam,916832.0,January 2022
2007,06,France,Tunisia,1037923.0,January 2023
2007,06,France,Switzerland,0.0,May 2020
2007,06,France,Sweden,901344.0,June 2020
2007,06,France,Singapore,25190.0,July 2020
2007,06,France,Spain,0.0,August 2020
2007,06,France,Slovenia,234586.0,September 2020
2007,06,France,Romania,25190.0,October 2020
2007,06,France,Portugal,676008.0,November 2020
2007,06,France,Poland,234586.0,December 2020
2007,06,France,Netherlands,0.0,January 2020
2007,06,France,New Caledonia,351878.0,February 2020
2007,06,France,Mali,676008.0,April 2020
2007,06,France,Morocco,351878.0,January 2021
2007,06,France,Luxembourg,0.0,May 2021
2007,06,France,Italy,440596.0,June 2021
2007,06,France,India,8861752.0,July 2021
2007,06,France,Ireland,0.0,August 2021
2007,06,France,Hungary,8861752.0,September 2021
2007,06,France,Greece,220298.0,October 2021
2007,06,France,Germany,516600.0,November 2021
2007,06,France,Finland,993643.0,December 2021
2007,06,France,French Polynesia,0.0,January 2021
2007,06,France,Denmark,2617440.0,February 2021
2007,06,France,Dominican Republic,0.0,December 2019
2007,06,France,Cameroon,516600.0,December 2020
2007,06,France,"Congo, Dem. Rep.",993643.0,December 2020
2007,06,France,Czech Republic,499872.0,December 2021
2007,06,France,Belgium,2617440.0,December 2022
2007,06,France,Belarus,0.0,December 2023
2007,06,France,Benin,0.0,December 2020
2007,06,France,Austria,586464.0,December 2021
2007,06,France,Albania,3605376.0,December 2022
2007,06,EU (External Trade),Tunisia,586464.0,December 2023
2007,06,EU (External Trade),Togo,225336.0,January 2020
2007,06,EU (External Trade),Trinidad & Tobago,2253360.0,January 2021
2007,06,EU (External Trade),Turkey,0.0,January 2022
2007,06,EU (External Trade),Ukraine,1749552.0,January 2023
2007,06,EU (External Trade),United Arab Emirates,0.0,May 2020
2007,06,EU (External Trade),United Kingdom,1249680.0,June 2020
2007,06,EU (External Trade),United States,0.0,July 2020
2007,06,EU (External Trade),Uruguay,1177848.0,August 2020
2007,06,EU (External Trade),Vietnam,0.0,September 2020
2007,06,EU (External Trade),Norway,0.0,October 2020
2007,06,EU (External Trade),Non-EU Suppression,1177848.0,November 2020
2007,06,EU (External Trade),Panama,1124712.0,December 2020
2007,06,EU (External Trade),Peru,516600.0,January 2020
2007,06,EU (External Trade),Philippines,993643.0,February 2020
2007,06,EU (External Trade),Russia,499872.0,April 2020
2007,06,EU (External Trade),Qatar,2617440.0,January 2021
2007,06,EU (External Trade),Saudi Arabia,0.0,May 2021
2007,06,EU (External Trade),Senegal,516600.0,June 2021
2007,06,EU (External Trade),Serbia,993643.0,July 2021
2007,06,EU (External Trade),Singapore,2499360.0,August 2021
